College Name,College Link,Stream,City,Ownership,Course,Duration,Facilities
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Electronics and Telecommunication Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Information Technology,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Automobile Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Mining and Mine Surveying,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Mechatronics,3 Years,"Boys Hostel, Girls Hostel"
"Government Polytechnic, Nagpur",https://www.careers360.com/colleges/government-polytechnic-nagpur,Engineering,Nagpur,Government,Diploma in Artificial Intelligence and Machine Learning,3 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,B.Tech Information Technology,4 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Electronics and Telecommunications Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GWCET Nagpur - Govindrao Wanjari College of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/govindrao-wanjari-college-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,Ph. D Electronics and Telecommunication,6 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Data Science,4 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Information Technology,4 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Artificial Intelligence,4 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,M.Tech Embedded Systems and Computing,2 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,M.Tech Power Electronics and Power Systems,2 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,M.Tech Computer Science and Engineering,2 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,M.Tech Artificial Intelligence,2 Years,"Boys Hostel, Girls Hostel"
"GNIET Nagpur - Guru Nanak Institute of Engineering and Technology, Nagpur",https://www.careers360.com/colleges/guru-nanak-institute-of-engineering-and-technology-nagpur,Engineering,Nagpur,Private,BE Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,B.Tech Electronics and Communication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,B.Tech Electronics and Communication Engineering Internet of Things,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,B.Tech Computer Science Engineering Artificial lntelligence and Machine Learning,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,B.Tech Computer Science Engineering Data Science and Analytics,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,B.Tech Computer Science Engineering Human Computer lnteraction and Gaming Technology,4 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,Ph.D Computer Science and Engineering,3 Years,"Boys Hostel, Girls Hostel"
"IIIT Nagpur - Indian Institute of Information Technology, Nagpur",https://www.careers360.com/university/indian-institute-of-information-technology-nagpur,Engineering,Nagpur,Private,Ph.D Electronics and Communication Engineering,6 Years,"Boys Hostel, Girls Hostel"
"Institute of Science, Nagpur",https://www.careers360.com/colleges/institute-of-science-nagpur,Engineering,Nagpur,Government,B.Sc Electronics Major,3 Years,"Boys Hostel, Girls Hostel"
"Institute of Science, Nagpur",https://www.careers360.com/colleges/institute-of-science-nagpur,Engineering,Nagpur,Government,B.Sc Computer Science Major,3 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Cyber Security,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Artificial Intelligence,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Data Science,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Information Technology,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Electronics and Telecommunication Engineering,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,Diploma in Electronics and Telecommunications Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Mechanical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Civil Engineering,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,B.Tech Electrical Engineering,4 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,M.Tech Computer Science and Engineering,2 Years,"Boys Hostel, Girls Hostel"
"JD College of Engineering and Management, Nagpur",https://www.careers360.com/colleges/jd-college-of-engineering-and-management-nagpur,Engineering,Nagpur,Private,Ph.D Mechanical Engineering,6 Years,"Boys Hostel, Girls Hostel"
"JD Polytechnic, Nagpur",https://www.careers360.com/colleges/jd-polytechnic-nagpur,Engineering,Nagpur,Private,Diploma in Electronics and Telecommunication Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD Polytechnic, Nagpur",https://www.careers360.com/colleges/jd-polytechnic-nagpur,Engineering,Nagpur,Private,Diploma in Computer Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD Polytechnic, Nagpur",https://www.careers360.com/colleges/jd-polytechnic-nagpur,Engineering,Nagpur,Private,Diploma in Civil Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD Polytechnic, Nagpur",https://www.careers360.com/colleges/jd-polytechnic-nagpur,Engineering,Nagpur,Private,Diploma in Mechanical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"JD Polytechnic, Nagpur",https://www.careers360.com/colleges/jd-polytechnic-nagpur,Engineering,Nagpur,Private,Diploma in Electrical Engineering,3 Years,"Boys Hostel, Girls Hostel"
"Jeevan Vikas Mahavidyalaya, Nagpur",https://www.careers360.com/colleges/jeevan-vikas-mahavidyalaya-nagpur,Engineering,Nagpur,Private,B.Voc Food Processing and Engineering,3 Years,Girls Hostel
"Jeevan Vikas Mahavidyalaya, Nagpur",https://www.careers360.com/colleges/jeevan-vikas-mahavidyalaya-nagpur,Engineering,Nagpur,Private,B.Voc Automotive,3 Years,Girls Hostel
"JIT Nagpur - Jhulelal Institute of Technology, Nagpur",https://www.careers360.com/colleges/jhulelal-institute-of-technology-nagpur,Engineering,Nagpur,Private,B.Tech Artificial Intelligence and Machine Learning,4 Years,"Boys Hostel, Girls Hostel"
"JIT Nagpur - Jhulelal Institute of Technology, Nagpur",https://www.careers360.com/colleges/jhulelal-institute-of-technology-nagpur,Engineering,Nagpur,Private,B.Tech Computer Science and Engineering,4 Years,"Boys Hostel, Girls Hostel"
